2	69	23	84	9	215827030167520143012490231542513124076955023941637065897945101687239215604827037651013542302714826079740288277449474034259367451072360210471879524030485424953403611530524398693816963
2	70	24	31	1	213749450370546113528027016945203404351534353621977823041205864798193580693749360268603451132515421024593041538925248166978953434183069963434515943960785788927524787970396206106287524
2	71	25	133	5	694021273602791006742515301096342960425875349320671866703158691685310941278760123986168128180426349581067722787086217602135428507768607827060147619582807780627963983512760671097524021
2	72	26	158	8	598315458620811227860617610170682028153677129880529740348954277285852987458120398642521074516983317604534280671628272108107497263495974827493525814520698181560524273951963979487872816
2	73	27	166	1	154872523940663943076930736097407206497876102872785244526393939587668245152245341549330476729688310672547592786047496396159476387028215895432730274251810301242607858702021600796963782
2	74	29	71	7	072186186389595879479744719640353153607811362089156939639470121021021010024034351235459872132145032013470826072160077066139478587272285947890430254252410402231607854718816252495958639
2	75	31	141	3	524278954751893651369933420453103689963954126850125422106395308270410677202681011021651318035314169852886368594285790216109745286247154396826030254252418405631639354740693973445102479
2	76	33	176	2	524278954751893651369933420453103024403954126850125422106395308270410677202681011021851396036714062879768368594285490217989743545021210827822742875981270693631859354543340973410102782
2	77	34	44	4	679861340159328531549367954569312207524360130245124523409855104797235404130430246389563968593458030127413429851503948951638594981720681728161860747063960971743958203412120288776120760
2	78	38	61	1	218021360459338679401742807260768251760131402423542541029859308720469124307895166702163960123950697821354875421896531021638594981798649351871660747945960247754396027076760523478102186
2	79	45	92	2	286034217951643087254962738521049869985437182026102108723511692454385281970524767953628769180476345981012530211002213402477286954129203861048789705428647780927963683547369030431135021
2	80	52	176	1	852513949869253435130064572593604301524523452812701208167068936079652401430425244327449789822747822549778104529578421027016395261856898816155901022452121476097201245858589133540513589
2	81	55	160	1	852513949869253435130064073543061301524528452892761353407068936079652401430425244327449789822747822549778104529578421027016395261856898816155901022452121476097201245858589133540513589
2	82	60	71	1	852513949869253435130064572581604361524783959818521029747061060349727760803947249327449789822787829749774162789578423697686935107152634859305901022452121476097201245858589244530524589
2	83	61	138	2	861524981679084231595068671379495785245398271628811020767289305243461070867861601228913545742439543047260826079754826077639585906959786936011843980124561543820947216703254820782067760
2	84	68	79	2	135681315953681801276940433998516159034288315465273047287601035135420152134958605859720124890635798613461217608752045985288274749974740936037494037602431106527403189347589342095618396
2	85	70	92	1	781607962045612198530284073027824340974035013632967941537607692879306409734479405354728769200661780120227634790334106185391359618852694351876136879474218931660021879447369826735201287
2	86	80	127	1	781607962045612198530284370361824610076725810136242019857601245313507586693693960118528769680661780120297708160334105244343961004850396479637203544795212871028963479403304391624985287
2	87	83	123	1	781607962045612198530284370361824610076725810136242019857601245313507586693693960110336954288267788160297708160334105244023040134310051827631603544795212871028963479453201391624985287
2	88	90	99	1	187693526018176052497494927261878158618692301314524033047602045245313209518351365434594782012132042010320863518945420214580125920456128816876931315313551548327021585367760421581936531
2	89	101	108	3	825693547913745994798865341247970476598706972404532450211351396397659425851135936013904396546732042010378286071628478721023153128139754076020452784527287816263598799325304810658479936
2	90	120	129	1	281067067068761016812860364094703870749364206931358166811359523159486891152403540763918676970794672452058289471270163696011534276070061021283681306397452400434135204287012677059168895
